id	data.SRR941816.sorted.bam	data.SRR941817.sorted.bam	data.SRR941818.sorted.bam	data.SRR941819.sorted.bam
gene-YDR062W	382.929088471277	441.178669310637	1127.22803242561	1202.34155033757
gene-YDR063W	368.097328002319	442.250792443834	73.0316753402506	137.973620530541
gene-YDR064W	937.771764196383	1934.6461938543	14330.08481785	15956.0921780008
gene-YDR065W	72.1362895535679	91.6665278883584	228.620896717306	194.534235157967
gene-YDR066C	79.5521697880469	79.8731734231895	60.3305144115114	85.6979009506463
gene-YDR067C	262.926662858799	279.824137764463	212.744445556382	228.813395538226
gene-YDR068W	711.924502509979	534.453381898791	212.744445556382	235.669227614277
gene-YDR069C	475.29050593706	374.170973485814	215.919735788567	215.101731386122
gene-YDR070C	5708.87943868798	719.394622375304	257.198508806969	36.8500974087779
gene-YDR071C	748.329732751967	1105.35895032629	396.911279023101	645.305194158367
gene-YDR072C	202.251279122153	159.21028527978	1930.57646116836	1154.35072580521
gene-YDR073W	125.395793055735	77.1928655901966	174.640962770164	173.109759920306
gene-YDR074W	3749.06454399431	2116.90712649782	663.635658526625	479.90824532362
gene-YDR075W	27.6410081466943	31.0915708627181	292.126701361002	259.664639880458
gene-YDR076W	66.7429221103105	57.3585876260488	19.0517413931089	31.7082233517391
gene-YDR077W	41754.1024038381	22667.3633436213	18092.803742989	13596.8289648295
gene-YDR078C	30.337691868323	51.4619103934644	60.3305144115114	63.4164467034783
gene-YDR079W	150.3401174808	191.373979275696	184.166833466719	132.831746473502
gene-YDR079C-A	124.047451194921	82.0174196895838	60.3305144115114	56.5606146274266
gene-YDR080W	318.208679152188	304.482969827998	155.589221377056	137.116641521034
gene-YDR081C	161.126852367315	216.568872905829	498.520566453015	367.643995078273
gene-YDR082W	202.251279122153	181.188809510322	190.517413931089	189.392361100928
gene-YDR083W	93.0355883961904	105.604128619922	1673.37795236139	1269.18591307907
gene-YDR084C	81.5746825792684	146.880869248013	47.6293534827721	88.2688379791657
gene-YDR085C	604.057153644831	348.97607985568	88.9081265011746	51.4187405703878
gene-YDR086C	422.7051733653	579.482553493073	752.5437850278	929.822225314513
gene-YDR087C	41.798597685245	129.726899116858	1597.17098678896	1527.99357395002
gene-YDR088C	434.840250112629	409.014975314722	323.87960368285	267.377450966017
gene-YNCD0013C	0	0	0	0
gene-YDR089W	135.508357011843	165.106962512365	190.517413931089	126.832893406957
gene-YDR090C	354.613909394175	229.434350504195	276.250250200078	226.242458509706
gene-YDR091C	287.196816353457	293.761738496026	3578.55209167228	2707.19669103092
gene-YDR092W	376.861550097612	419.736206646694	476.293534827721	372.785869135312
gene-YDR093W	169.891074462609	287.865061263441	469.942954363352	355.646288945182
gene-YDR096W	1367.21864686576	902.191616585422	295.301991593187	193.677256148461
gene-YDR097C	146.295091898357	324.853309358744	44.4540632505873	37.7070764182844
gene-YDR098C	265.623346580428	447.61140810982	558.851080864526	561.321251226734
gene-YNCD0014C	0	0	0	0
gene-YDR098C-B	0	0	3.17529023218481	1.71395801901293
gene-YDR098C-A	0	0	0	0
gene-YDR099W	3654.0064428069	2228.94399391693	479.468825059906	603.31322269255
gene-YDR100W	132.137502359807	221.929488571815	15.876451160924	47.990824532362
gene-YDR101C	90.3389046745617	139.376007315633	3057.80449359397	2496.37985469233
gene-YDR102C	8.7642220952933	6.96880036578163	28.5776120896633	15.4256221711163
gene-YDR103W	24.2701534946584	27.3391398965279	158.76451160924	143.972473597086
gene-YDR104C	132.811673290214	108.284436452915	88.9081265011746	100.266544112256
gene-YDR105C	378.209891958426	286.256876563646	184.166833466719	207.388920300564
gene-YDR106W	56.6303581542029	21.9785242305421	12.7011609287392	8.56979009506463
gene-YNCD0015C	0.674170930407177	0	0	0
gene-YDR107C	63.3720674582746	49.8537256936686	6.35058046436962	17.1395801901293
gene-YDR108W	36.4052302419876	51.4619103934644	139.712770216132	103.694460150282
gene-YDR109C	206.296304704596	123.294160317675	263.549089271339	206.531941291058
gene-YDR110W	40.4502558244306	45.5652331608799	485.819405524276	415.634819610635
gene-YDR111C	658.664999007812	75.5846808904008	739.84262409906	500.475741551775
gene-YDR113C	35.0568883811732	145.272684548217	60.3305144115114	47.990824532362
gene-YDR114C	0.674170930407177	3.75243096619011	0	0
gene-YDR115W	120.002425612478	276.607768364871	111.135158126468	110.550292226334
gene-YDR116C	132.137502359807	352.72851082187	165.11509207361	191.106319119941
gene-YDR117C	72.8104604839751	99.1713898207386	215.919735788567	202.247046243525
gene-YDR118W	39.1019139636163	54.6782797930559	31.7529023218481	58.2745726464395
gene-YDR119W	62.6978965278675	61.1110185922389	530.273468774863	640.163320101328
gene-YDR119W-A	5056.95614898423	1461.83989211435	393.735988790916	159.398095768202
gene-YDR120C	173.261929114644	189.7657945759	1209.78557846241	916.110561162409
gene-YDR121W	98.4289558394478	105.068067053323	231.796186949491	221.957563462174
gene-YDR122W	476.638847797874	365.593988420237	85.7328362689898	101.123523121763
gene-YDR123C	620.91142690501	549.463105763552	107.959867894283	101.123523121763
gene-YDR124W	78.2038279272325	135.087514782844	31.7529023218481	53.1326985894007
gene-YDR125C	137.530869803064	170.467578178351	44.4540632505873	41.1349924563102
gene-YDR126W	76.181315136011	42.3488637612884	136.537479983947	125.97591439745
gene-YDR127W	546.752624560221	890.398262120253	117.485738590838	171.395801901293
gene-YDR128W	340.456319855624	228.362227370998	139.712770216132	140.54455755906
gene-YDR129C	4820.32215241132	4787.02978972538	717.615592473767	587.030621511928
gene-YDR130C	111.912374447591	121.149914051281	165.11509207361	119.977061330905
gene-YDR131C	138.205040733471	84.6977275225768	85.7328362689898	66.8443627415041
gene-YDR132C	102.473981421891	68.0798189580206	133.362189751762	80.5560268936076
gene-YDR135C	552.820162933885	494.248764403897	330.23018414722	371.928890125805
gene-YDR137W	146.295091898357	193.51822554209	158.76451160924	164.539969825241
gene-YDR138W	62.6978965278675	99.7074513873372	161.939801841425	216.815689405135
gene-YDR139C	275.735910536535	278.752014631265	228.620896717306	191.963298129448
gene-YDR140W	161.126852367315	157.602100579985	152.413931144871	113.97820826436
gene-YDR141C	365.40064428069	362.377619020645	155.589221377056	160.255074777709
gene-YDR142C	239.330680294548	137.231761049238	161.939801841425	167.11090685376
gene-YDR143C	132.137502359807	127.046591283865	444.540632505873	475.623350276087
gene-YDR144C	10.7867348865148	25.1948936301336	193.692704163273	256.236723842433
gene-YDR145W	684.957665293692	472.270240173355	488.994695756461	477.3373082951
gene-YDR146C	86.9680500225258	116.861421518492	12.7011609287392	31.7082233517391
gene-YDR147W	84.2713663008971	56.2864644928517	117.485738590838	137.973620530541
gene-YDR148C	5164.14932691898	3838.73687841248	469.942954363352	350.504414888144
gene-YDR150W	2338.02478665209	1398.04856568912	247.672638110415	205.674962281551
gene-YDR151C	688.328519945728	791.226872299515	349.281925540329	268.234429975523
gene-YDR152W	550.123479212256	543.030366964369	1193.90912730149	1199.77061330905
gene-YDR153C	525.853325717598	484.599656205123	682.687399919734	563.892188255253
gene-YDR155C	17992.9479616371	12845.6433204019	1435.23118494753	1658.25438339501
gene-YDR156W	128.092476777364	124.902345017471	803.348428742757	958.102532628226
gene-YDR157W	11.460905816922	11.7933544651689	50.8046437149569	63.4164467034783
gene-YDR158W	443.604472207922	793.907180132508	1638.44975980736	1108.93083830136
gene-YDR159W	200.228766330932	199.950964341273	339.756054843775	249.380891766381
gene-YDR160W	297.309380309565	210.672195673245	361.983086469068	279.375157099107
gene-YDR161W	246.746560529027	238.011335569773	1479.68524819812	1449.15150507543
gene-YDR162C	341.804661716439	211.208257239843	133.362189751762	161.112053787215
gene-YDR163W	361.355618698247	207.991887840252	200.043284627643	167.11090685376
gene-YDR164C	366.074815211097	360.769434320849	282.600830664448	219.386626433655
gene-YDR165W	38.4277430332091	93.2747125881542	1225.66202962334	1100.3610482063
gene-YDR166C	367.423157071911	335.574540690716	266.724379503524	235.669227614277
gene-YDR167W	211.689672147854	259.453798233716	346.106635308144	345.362540831105
gene-YDR168W	2179.5946180064	1606.57651509597	428.664181344949	401.066176449025
gene-YDR169C	722.711237396494	489.960271871109	177.816253002349	143.972473597086
gene-YDR169C-A	5.39336744325742	5.89667723258446	3.17529023218481	1.71395801901293
gene-YDR170C	710.576160649165	865.20336849012	317.529023218481	360.788163002221
gene-YNCD0016C	0	0	0	0
gene-YDR170W-A	4.71919651285024	6.96880036578163	15.876451160924	13.7116641521034
gene-YDR171W	14023.4295233997	19584.4732741128	863.678943154268	1099.50406919679
gene-YDR172W	966.086943273485	1097.85408839391	2965.72107686061	2379.83070939945
gene-YDR173C	538.662573395334	149.561177081006	177.816253002349	114.835187273866
gene-YDR174W	854.8487397563	875.388538255493	882.730684547377	758.42642341322
gene-YDR175C	178.655296557902	465.837501374172	209.569155324197	207.388920300564
gene-YDR176W	326.972901247481	358.625188054455	247.672638110415	316.225254507885
gene-YDR177W	680.912639711249	555.895844562735	295.301991593187	397.638260410999
gene-YDR178W	2657.58180766509	1855.84514356431	285.776120896633	238.240164642797
gene-YDR179C	294.612696587936	136.159637916041	107.959867894283	113.97820826436
gene-YDR179W-A	39.7760848940234	32.6997555625138	117.485738590838	149.114347654125
gene-YDR180W	22.2476407034368	61.1110185922389	95.2587069655443	95.9816490647239
gene-YDR181C	273.713397745314	298.050231028815	85.7328362689898	111.40727123584
gene-YDR182W	254.162440763506	254.629244134329	203.218574859828	204.817983272045
gene-YDR182W-A	2.02251279122153	8.5769850655774	0	5.14187405703878
gene-YDR183W	57.9787000150172	91.6665278883584	47.6293534827721	77.9850898650882
gene-YDR184C	111.912374447591	91.1304663217598	927.184747797964	782.421835679401
gene-YDR185C	55.2820162933885	51.4619103934644	165.11509207361	131.117788454489
gene-YDR186C	1388.79211663878	773.536840601761	2013.13400720517	1378.02224728639
gene-YDR188W	699.115254832243	889.862200553655	2270.33251601214	2248.71292094496
gene-YDR189W	225.847261686404	271.247152698885	387.385408326547	411.349924563102
gene-YDR190C	559.561872237957	627.192032920347	1289.16783426703	1114.92969136791
gene-YDR191W	6.06753837366459	11.2572928985703	47.6293534827721	60.8455096749589
gene-YDR192C	91.0130756049689	63.7913264252319	304.827862289742	243.382038699836
gene-YDR194C	134.834186081435	116.325359951893	946.236489191073	829.555681202257
gene-YDR194W-A	0	0	3.17529023218481	0
gene-YDR195W	116.631570960442	108.820498019513	266.724379503524	303.370569365288
gene-YDR196C	570.348607124472	501.217564769679	158.76451160924	191.963298129448
gene-YDR197W	100.451468630669	138.839945749034	120.661028823023	161.969032796722
gene-YDR198C	110.564032586777	129.19083755026	225.445606485121	194.534235157967
gene-YDR200C	362.029789628654	219.249180738822	158.76451160924	137.116641521034
gene-YDR201W	106.519007004334	88.4501584887669	28.5776120896633	39.4210344372973
gene-YDR202C	672.148417615956	566.617075894707	127.011609287392	123.404977368931
gene-YDR204W	1093.50524912044	690.983359345579	85.7328362689898	79.6990478841011
gene-YDR205W	184.048664001159	117.933544651689	177.816253002349	197.105172186487
gene-YDR206W	631.023990861118	312.523893326976	1028.79403522788	972.671175789836
gene-YDR207C	104.496494213112	105.604128619922	482.644115292091	331.650876679001
gene-YDR208W	566.977752472436	586.451353858855	730.316753402506	614.453949816134
gene-YDR209C	49.2144779197239	98.0992666875415	82.557546036805	119.120082321398
gene-YDR210W	0	0	0	0
gene-YDR210W-B	0	1.07212313319717	0	1.71395801901293
gene-YDR210W-A	0	0	0	0
gene-YDR210C-D	0	0	0	0
gene-YDR210C-C	0	0	0	0
gene-YNCD0017W	0	0	0	0
gene-YDR211W	214.386355869482	243.371951235759	1578.11924539585	1322.31861166847
gene-YDR212W	562.932726889993	773.536840601761	987.515262209476	997.523567065523
gene-YDR213W	63.3720674582746	103.459882353527	133.362189751762	102.837481140776
gene-YDR214W	2163.41451567663	1753.99344591058	292.126701361002	244.239017709342
gene-YDR215C	3.37085465203588	13.4015391649647	0	3.42791603802585
gene-YDR216W	4347.05415926548	3736.34911919215	308.003152521926	239.097143652303
gene-YDR217C	151.014288411208	155.993915880189	101.609287429914	70.27227877953
gene-YDR218C	26.9668372162871	5.89667723258446	15.876451160924	12.854685142597
gene-YDR219C	273.713397745314	208.52794940685	244.49734787823	189.392361100928
gene-YDR221W	199.554595400524	282.504445597456	114.310448358653	121.691019349918
gene-YDR222W	107.867348865148	85.769850655774	1546.366343074	2019.89952540673
gene-YDR223W	207.644646565411	62.7192032920347	146.063350680501	125.97591439745
gene-YDR224C	1785.2046237182	6781.71487903873	1003.3917133704	3183.67702031651
gene-YDR225W	2385.890922711	5398.13997564777	425.488891112764	1236.62071071783
gene-YDR226W	1104.96615493736	2076.70250900293	2606.91328062373	2764.61428466785
gene-YDR227W	208.992988426225	176.900316977534	276.250250200078	214.244752376616
gene-YDR228C	59.3270418758316	50.3897872602672	263.549089271339	299.085674317756
gene-YDR229W	221.128065173554	287.865061263441	79.3822558046202	93.4107120362045
gene-YDR231C	456.413719885659	418.664083513497	152.413931144871	182.536529024877
gene-YDR232W	509.673223387826	534.453381898791	3019.70101080775	2748.33168348723
gene-YDR233C	2493.08410064574	2166.22479062489	2591.0368294628	2718.3374181545
gene-YDR234W	103.822323282705	109.89262115271	1146.27977381872	1096.93313216827
gene-YDR235W	108.541519795556	83.6256043893796	269.899669735709	224.528500490693
gene-YDR236C	145.62092096795	150.097238647604	104.784577662099	131.117788454489
gene-YDR237W	33.7085465203589	275.535645231674	149.238640912686	153.399242701657
gene-YDR238C	1014.6272502628	1195.41729351485	701.739141312843	644.448215148861
gene-YDR239C	243.375705876991	188.157609876104	212.744445556382	136.259662511528
gene-YDR240C	45.1694523372809	26.8030783299294	241.322057646045	200.533088224512
gene-YNCD0018W	0.674170930407177	0.536061566598587	3.17529023218481	3.42791603802585
gene-YDR242W	176.63278376668	181.188809510322	161.939801841425	171.395801901293
gene-YDR243C	113.934887238813	83.089542822781	231.796186949491	139.687578549554
gene-YDR244W	403.828387313899	267.494721732695	311.178442754111	317.082233517392
gene-YDR245W	217.083039591111	255.165305700928	977.989391512921	964.958364704278
gene-YDR246W	587.877051315058	437.426238344447	114.310448358653	114.835187273866
gene-YDR246W-A	19.5509569818081	8.5769850655774	3.17529023218481	2.57093702851939
gene-YDR247W	337.085465203589	344.687587322892	53.9799339471417	61.7024886844654
gene-YDR248C	90.3389046745617	78.8010502899923	127.011609287392	137.116641521034
gene-YDR249C	24.2701534946584	22.5145857971407	254.023218574785	206.531941291058
gene-YDR251W	774.622399037846	723.683114908093	114.310448358653	141.401536568566
gene-YDR252W	37.0794011723947	27.3391398965279	12.7011609287392	16.2826011806228
gene-YDR253C	50.5628197805383	35.9161249621053	76.2069655724354	76.2711318460752
gene-YDR254W	263.600833789206	149.561177081006	38.1034827862177	45.4198875038426
gene-YDR255C	999.795489793844	499.073318503285	53.9799339471417	52.2757195798943
gene-YDR256C	16841.4640125017	2866.32119660265	768.420236188724	137.116641521034
gene-YDR257C	88.3163918833402	125.974468150668	352.457215772514	299.942653327262
gene-YDR258C	8376.57381030918	19227.4562707581	371.508957165623	808.131205964595
gene-YDR259C	184.722834931566	172.075762878147	25.4023218574785	35.9931183992715
gene-YDR260C	68.7654349015321	67.543757391422	133.362189751762	104.551439159789
gene-YDR261C	32.3602046595445	53.6061566598587	50.8046437149569	108.836334207321
gene-YNCD0019C	0	0	0	0
gene-YDR261W-B	0	0.536061566598587	0	0
gene-YDR261W-A	0	0	0	0
gene-YDR261C-D	0	0	0	0
gene-YDR261C-C	0	0	0	0
gene-YNCD0020W	0	0	0	2.57093702851939
gene-YDR262W	2431.73454597869	768.712286502374	501.6958566852	329.936918659988
gene-YDR263C	50.5628197805383	61.1110185922389	9.52587069655443	35.9931183992715
gene-YDR264C	272.365055884499	320.028755259357	342.931345075959	324.79504460295
gene-YDR265W	149.665946550393	213.352503506238	63.5058046436962	95.1246700552174
gene-YDR266C	122.699109334106	143.664499848421	1079.59867894284	1126.927397501
gene-YDR267C	122.699109334106	169.395455045154	222.270316252937	226.242458509706
gene-YDR268W	12.1350767473292	99.7074513873372	47.6293534827721	52.2757195798943
gene-YDR270W	208.318817495818	312.523893326976	492.169985988645	387.354512296921
gene-YDR272W	2123.63843078261	1300.48536056817	542.974629703602	461.911686123984
gene-YDR273W	182.026151209938	63.2552648586333	34.9281925540329	49.7047825513749
gene-YDR274C	222.476407034368	89.5222816219641	34.9281925540329	17.1395801901293
gene-YDR275W	1218.22687124577	979.384482175619	177.816253002349	167.11090685376
gene-YDR276C	3266.35815782277	2745.70734411796	301.652572057557	375.356806163831
gene-YDR277C	266.297517510835	175.828193844337	85.7328362689898	48.8478035418684
gene-YNCD0021C	0	0.536061566598587	0	0
gene-YDR279W	119.32825468207	160.818469979576	69.8563851080658	51.4187405703878
gene-YDR280W	44.4952814068737	89.5222816219641	774.770816653093	634.164467034783
gene-YDR281C	0.674170930407177	2.68030783299294	3.17529023218481	2.57093702851939
gene-YDR282C	197.532082609303	268.566844865892	41.2787730184025	48.8478035418684
gene-YDR283C	313.489482639337	271.783214265484	158.76451160924	196.24819317698
gene-YDR284C	76.181315136011	171.003639744949	69.8563851080658	125.118935387944
gene-YDR285W	46.5177941980952	60.0388954590418	79.3822558046202	105.408418169295
gene-YDR286C	45.1694523372809	57.8946491926474	41.2787730184025	47.1338455228555
gene-YDR287W	702.486109484278	438.498361477644	120.661028823023	122.547998359424
gene-YDR288W	296.635209379158	171.539701311548	355.632506004699	326.509002621963
gene-YDR289C	559.561872237957	438.498361477644	187.342123698904	199.676109215006
gene-YDR291W	196.857911678896	146.344807681414	257.198508806969	216.815689405135
gene-YDR292C	250.79158611147	437.962299911046	355.632506004699	398.495239420506
gene-YDR293C	3758.50293702001	1339.08179336327	600.129853882929	452.484917019413
gene-YDR294C	1078.67348865148	934.355310581338	231.796186949491	225.3854795002
gene-YDR295C	108.541519795556	161.890593112773	104.784577662099	103.694460150282
gene-YDR296W	207.644646565411	396.149497716356	149.238640912686	177.394654967838
gene-YDR297W	239.330680294548	373.634911919215	638.233336669147	542.467713017591
gene-YDR298C	2460.04972505579	3509.59507652095	469.942954363352	743.85778025161
gene-YDR299W	113.934887238813	121.149914051281	1940.10233186492	1813.36758411568
gene-YDR300C	95.7322721178191	190.301856142498	606.480434347298	557.036356179201
gene-YDR301W	195.509569818081	177.436378544132	209.569155324197	231.384332566745
gene-YDR302W	33.7085465203589	39.1324943616969	152.413931144871	188.535382091422
gene-YDR303C	58.6528709454244	108.820498019513	212.744445556382	214.244752376616
gene-YDR304C	450.346181511994	799.803857365092	317.529023218481	419.062735648661
gene-YDR305C	121.350767473292	134.015391649647	41.2787730184025	98.5525860932433
gene-YDR306C	806.982603697391	454.044146909003	184.166833466719	174.823717939319
gene-YNCD0022C	0	0.536061566598587	0	0.856979009506463
gene-YDR307W	63.3720674582746	69.1519420912178	57.1552241793266	80.5560268936076
gene-YDR308C	49.8886488501311	67.0076958248234	95.2587069655443	124.261956378437
gene-YDR309C	40.4502558244306	268.566844865892	73.0316753402506	149.971326663631
gene-YDR310C	268.994201232464	219.249180738822	457.241793434612	522.757195798943
gene-YDR311W	189.442031444417	156.529977446787	361.983086469068	358.217225973702
gene-YDR312W	81.5746825792684	132.94326851645	698.563851080658	653.018005243925
gene-YDR313C	626.304794348267	621.831417254361	206.393865092013	162.826011806228
gene-YDR314C	277.08425239735	246.052259068752	31.7529023218481	47.1338455228555
gene-YDR315C	134.160015151028	105.604128619922	25.4023218574785	47.990824532362
gene-YDR316W	202.251279122153	235.33102773678	79.3822558046202	101.123523121763
gene-YNCD0023C	0	0	0	0.856979009506463
gene-YDR316W-B	0	0	0	0
gene-YDR316W-A	0	0	0	0
gene-YDR317W	57.30452908461	20.9064010973449	38.1034827862177	46.276866513349
gene-YDR318W	43.1469395460593	62.7192032920347	34.9281925540329	50.5617615608813
gene-YDR319C	339.782148925217	220.321303872019	98.4339971977291	82.2699849126205
gene-YDR320C	440.907788486294	545.174613230763	142.888060448316	207.388920300564
gene-YDR320C-A	370.11984079354	290.545369096434	92.0834167333595	106.265397178801
gene-YDR321W	24.9443244250655	41.8128021946898	943.061198958888	869.83369464906
gene-YDR322W	179.329467488309	425.632883879278	187.342123698904	214.244752376616
gene-YDR322C-A	802.937578114948	1188.44849314907	647.759207365701	632.45050901577
gene-YDR323C	62.6978965278675	63.7913264252319	104.784577662099	145.686431616099
gene-YDR324C	74.1588023447895	107.212313319717	1698.78027421887	1477.43181238914
gene-YDR325W	29.6635209379158	36.9882480953025	269.899669735709	266.52047195651
gene-YDR326C	80.9005116488612	117.397483085091	508.046437149569	455.055854047932
gene-YDR328C	2198.4714040578	1408.23373545449	682.687399919734	575.032915378837
gene-YDR329C	1324.7458782501	756.918932037205	273.074959967894	301.656611346275
gene-YDR330W	976.199507229592	529.628827799404	180.991543234534	214.244752376616
gene-YDR331W	88.9905628137474	106.14019018652	279.425540432263	196.24819317698
gene-YDR332W	135.508357011843	126.510529717267	206.393865092013	227.099437519213
gene-YDR333C	137.530869803064	216.032811339231	777.946106885278	687.297165624184
gene-YDR334W	309.444457056894	323.781186225547	381.034827862177	339.36368776456
gene-YDR335W	1206.76596542885	899.511308752429	342.931345075959	300.799632336769
gene-YDR336W	109.88986165637	95.9550204211471	104.784577662099	113.97820826436
gene-YDR337W	79.5521697880469	308.771462360786	127.011609287392	199.676109215006
gene-YDR338C	273.039226814907	205.847641573858	257.198508806969	189.392361100928
gene-YDR339C	237.308167503326	309.307523927385	1705.13085468324	1535.70638503558
gene-YNCD0024C	0.674170930407177	0	0	0
gene-YDR341C	163.823536088944	493.1766412707	1727.35788630854	1597.40887372005
gene-YDR342C	3977.60848940234	4272.94674735734	196.867994395458	167.967885863267
gene-YDR343C	1941.61227957267	1876.21548309506	101.609287429914	94.267691045711
gene-YDR344C	2.69668372162871	3.75243096619011	9.52587069655443	7.71281108555817
gene-YDR345C	1530.36801202429	1302.09354526797	13320.3425240153	7168.62941452157
gene-YDR346C	246.746560529027	314.668139593371	876.380104083007	814.13005903114
gene-YDR347W	114.60905816922	422.416514479687	276.250250200078	330.793897669495
gene-YDR348C	96.4064430482263	255.701367267526	301.652572057557	309.369422431833
gene-YDR349C	575.067803637322	380.067650718398	679.512109687549	563.892188255253
gene-YNCD0025W	0	0	0	0
gene-YDR350C	247.420731459434	209.600072540048	406.437149719656	343.648582812092
gene-YDR351W	295.961038448751	152.777546480597	542.974629703602	479.90824532362
gene-YDR352W	161.801023297722	136.159637916041	215.919735788567	199.676109215006
gene-YDR353W	255.51078262432	568.761322161101	568.376951561081	493.619909475723
gene-YDR354W	31.0118627987301	25.7309551967322	85.7328362689898	108.836334207321
gene-YDR356W	144.946750037543	227.290104237801	47.6293534827721	41.9919714658167
gene-YDR357C	349.220541950918	172.075762878147	63.5058046436962	47.1338455228555
gene-YDR358W	918.894978144982	814.813581229853	79.3822558046202	44.5629084943361
gene-YDR359C	192.138715166045	171.539701311548	117.485738590838	143.115494587579
gene-YDR361C	142.924237246322	160.818469979576	1193.90912730149	1263.18706001253
gene-YDR362C	202.251279122153	263.742290766505	361.983086469068	336.79275073604
gene-YDR363W	313.489482639337	273.927460531878	308.003152521926	173.966738929812
gene-YNCD0026W	0	0	0	0
gene-YDR363W-A	670.125904824734	673.293327647826	231.796186949491	276.804220070588
gene-YDR364C	179.329467488309	109.89262115271	501.6958566852	401.923155458531
gene-YDR365C	156.407655854465	234.794966170181	2013.13400720517	1797.08498293505
gene-YDR365W-B	0	0	0	0
gene-YDR365W-A	0	0	0	0
gene-YDR366C	7.41588023447895	4.2884925327887	22.2270316252937	23.995412266181
gene-YDR367W	117.305741890849	133.479330083048	393.735988790916	372.785869135312
gene-YDR368W	662.035853659848	625.047786653953	939.885908726703	1066.93886683555
gene-YDR369C	69.4396058319392	52.5340335266616	53.9799339471417	41.1349924563102
gene-YDR370C	39.1019139636163	32.6997555625138	308.003152521926	299.942653327262
gene-YDR371W	31.0118627987301	20.3703395307463	31.7529023218481	59.9885306654524
gene-YDR372C	425.401857086929	383.28402011799	676.336819455364	784.99277270792
gene-YDR373W	316.860337291373	349.512141422279	308.003152521926	351.36139389765
gene-YDR374C	0	5.89667723258446	3.17529023218481	2.57093702851939
gene-YDR374W-A	128.766647707771	123.830221884274	47.6293534827721	34.2791603802585
gene-YDR375C	49.2144779197239	164.034839379168	130.186899519577	107.122376188308
gene-YDR376W	80.9005116488612	216.568872905829	22.2270316252937	69.4152997700235
gene-YDR377W	1466.32177363561	2410.66886499385	390.560698558731	514.187405703878
gene-YDR378C	99.7772977002622	136.159637916041	177.816253002349	205.674962281551
gene-YDR379W	165.171877949758	206.383703140456	212.744445556382	264.806513937497
gene-YDR379C-A	871.70301301648	443.85897714363	38.1034827862177	23.995412266181
gene-YDR380W	327.647072177888	986.353282541401	34.9281925540329	47.990824532362
gene-YDR381W	649.226605982111	925.242263949162	971.638811048551	912.682645124384
gene-YDR381C-A	184.048664001159	192.982163975491	120.661028823023	155.970179730176
gene-YDR382W	595.967102479945	1621.05017739413	8766.97633106226	10133.7767874139
gene-YDR383C	25.6184953554727	41.2767406280912	111.135158126468	137.116641521034
gene-YDR384C	536.640060604113	88.9862200553655	612.831014811668	548.466566084137
gene-YDR385W	1187.88917937745	1049.60854740003	1660.67679143265	1469.71900130358
gene-YDR386W	83.59719537049	94.3468357213514	66.681094875881	61.7024886844654
gene-YDR387C	130.114989568585	159.21028527978	139.712770216132	160.255074777709
gene-YDR388W	1566.77324226628	1594.7831606308	530.273468774863	658.159879300964
gene-YDR389W	149.665946550393	97.5632051209429	209.569155324197	187.678403081915
gene-YDR390C	377.535721028019	366.130049986835	396.911279023101	301.656611346275
gene-YNCD0027C	0	0	0	0
gene-YDR391C	268.320030302056	278.215953064667	101.609287429914	163.682990815735
gene-YDR392W	59.3270418758316	79.8731734231895	171.46567253798	218.529647424148
gene-YDR393W	141.575895385507	133.479330083048	120.661028823023	131.117788454489
gene-YDR394W	2104.76164473121	1910.52342335737	435.014761809319	593.029474578473
gene-YDR395W	189.442031444417	360.233372754251	1393.95241192913	1188.62988618546
gene-YDR397C	272.365055884499	350.584264555476	571.552241793266	455.912833057439
gene-YDR398W	54.6078453629813	139.912068882231	2613.2638610881	2378.97373038994
gene-YDR399W	162.47519422813	331.822109724526	5998.1232485971	4644.82623152503
gene-YDR400W	43.1469395460593	125.438406584069	215.919735788567	214.244752376616
gene-YDR402C	10.7867348865148	3.21636939959152	9.52587069655443	12.854685142597
gene-YDR403W	47.1919651285024	34.8440018289082	22.2270316252937	23.1384332566745
gene-YDR404C	97.7547849090407	107.748374886316	333.405474379405	355.646288945182
gene-YDR405W	383.603259401684	360.769434320849	431.839471577134	419.919714658167
gene-YDR406W	624.282281557046	383.28402011799	447.715922738058	150.828305673138
gene-YDR407C	41.1244267548378	77.1928655901966	85.7328362689898	141.401536568566
gene-YDR408C	269.668372162871	270.175029565688	660.46036829444	564.749167264759
gene-YDR409W	304.725260544044	190.837917709097	273.074959967894	256.236723842433
gene-YDR410C	12.8092476777364	5.89667723258446	127.011609287392	97.6956070837368
gene-YDR411C	585.18036759343	443.322915577032	136.537479983947	139.687578549554
gene-YDR412W	97.0806139786335	135.087514782844	1270.11609287392	1112.35875433939
gene-YDR414C	14.1575895385507	17.1539701311548	120.661028823023	207.388920300564
gene-YDR415C	80.9005116488612	85.2337890891754	314.353732986296	240.811101671316
gene-YDR416W	107.193177934741	155.993915880189	355.632506004699	316.225254507885
gene-YDR418W	473.942164076245	1220.61218714498	7620.69655724354	8177.29370871067
gene-YDR419W	180.003638418716	114.181113685499	406.437149719656	355.646288945182
gene-YNCD0028W	0	0	0	0
gene-YDR420W	278.432594258164	142.056315148626	352.457215772514	304.227548374795
gene-YDR421W	167.19439074098	175.828193844337	123.836319055208	129.403830435476
